"minerID","location_code","location","start","end","REC_purchase"
"f0111174","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",276
"f0111174","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",183
"f047868","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2020-06-01","2021-01-01",397
"f047868","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",114
"f047868","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",349
"f047868","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",172
"f0146301","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",595
"f0146301","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",170
"f0146301","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",172
"f0146301","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",172
"f01025894","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-04-01","2021-07-01",3
"f01025894","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-07-01","2021-10-01",359
"f01025894","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-10-01","2022-01-01",371
"f0815838","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",589
"f0187709","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2021-01-01","2021-04-01",65
"f0187709","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2021-04-01","2021-07-01",365
"f0187709","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2021-07-01","2021-10-01",323
"f0187709","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2021-10-01","2022-01-01",170
"f060072","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2020-06-01","2021-01-01",307
"f060072","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-01-01","2021-04-01",156
"f060072","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-04-01","2021-07-01",106
"f060072","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-07-01","2021-10-01",348
"f060072","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-10-01","2022-01-01",322
"f034581","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",102
"f034581","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",96
"f034581","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",245
"f034581","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",344
"f034581","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",167
"f0746542","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",145
"f0746542","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",506
"f0396352","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",323
"f0396352","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",356
"f0396352","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",172
"f0154238","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",352
"f0154238","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",158
"f0154238","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",298
"f0154238","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",164
"f0822818","[""AS-HK""]","Asia - Hong Kong","2021-04-01","2021-07-01",180
"f0822818","[""AS-HK""]","Asia - Hong Kong","2021-07-01","2021-10-01",487
"f01180639","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-07-01","2021-10-01",296
"f01180639","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-10-01","2022-01-01",377
"f0240035","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-01-01","2021-04-01",130
"f0240035","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",202
"f0240035","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",285
"f0240035","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",236
"f084879","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",435
"f084879","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",253
"f084879","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",165
"f084879","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",163
"f0413801","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",49
"f0413801","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",61
"f0413801","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",547
"f0504985","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",436
"f0504985","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",262
"f0504985","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-10-01","2022-01-01",161
"f0148627","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-01-01","2021-04-01",296
"f0148627","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-04-01","2021-07-01",361
"f0148627","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-10-01","2022-01-01",161
"f033025","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",125
"f033025","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",163
"f033025","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",190
"f033025","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",266
"f033025","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",260
"f09620","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2020-06-01","2021-01-01",624
"f09620","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-01-01","2021-04-01",157
"f09620","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-04-01","2021-07-01",159
"f09620","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-07-01","2021-10-01",160
"f09620","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-10-01","2022-01-01",160
"f0153804","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",164
"f0153804","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",362
"f0153804","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",242
"f0153804","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",160
"f0410701","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-01-01","2021-04-01",2
"f0410701","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",124
"f0410701","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",436
"f0410701","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-10-01","2022-01-01",198
"f0152854","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",336
"f0152854","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",326
"f0152854","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",159
"f087883","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",42
"f087883","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",626
"f0115744","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",167
"f0115744","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",98
"f0115744","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",344
"f0115744","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",219
"f0396751","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",259
"f0396751","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",77
"f0396751","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",305
"f0396751","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",450
"f0844439","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",220
"f0844439","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",424
"f01125783","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",607
"f01125783","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",159
"f079370","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",570
"f079370","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",157
"f079370","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",159
"f0513685","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-04-01","2021-07-01",473
"f0513685","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-07-01","2021-10-01",225
"f0119997","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-01-01","2021-04-01",389
"f0119997","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",301
"f0119997","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",158
"f0119997","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-10-01","2022-01-01",158
"f0223316","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-01-01","2021-04-01",538
"f0223316","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-04-01","2021-07-01",157
"f0223316","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-07-01","2021-10-01",158
"f0223316","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-10-01","2022-01-01",158
"f01104889","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",576
"f01214563","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",424
"f01214563","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",248
"f01157868","[""AS-HK""]","Asia - Hong Kong","2021-07-01","2021-10-01",522
"f01157868","[""AS-HK""]","Asia - Hong Kong","2021-10-01","2022-01-01",703
"f0134286","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",138
"f0134286","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",448
"f0134286","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",157
"f0134286","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",157
"f01274199","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",239
"f01274199","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",399
"f0149768","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",110
"f0149768","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",29
"f0149768","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",487
"f0717254","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",566
"f0717254","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",156
"f0717254","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",156
"f01203550","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",249
"f01203550","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",381
"f0838467","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",28
"f0838467","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",338
"f0838467","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",357
"f0456741","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",17
"f0456741","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",385
"f0456741","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",265
"f048135","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2020-06-01","2021-01-01",156
"f048135","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-01-01","2021-04-01",255
"f048135","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-04-01","2021-07-01",143
"f048135","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-07-01","2021-10-01",216
"f048135","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-10-01","2022-01-01",190
"f071980","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",184
"f071980","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",392
"f071980","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",154
"f071980","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",150
"f01118739","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",553
"f01033096","[""AS-HK""]","Asia - Hong Kong","2021-07-01","2021-10-01",448
"f01033096","[""AS-HK""]","Asia - Hong Kong","2021-10-01","2022-01-01",727
"f0396188","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",90
"f0396188","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",164
"f0396188","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",362
"f0396188","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",147
"f01133080","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",171
"f01133080","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",707
"f023495","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",513
"f023495","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",185
"f01076644","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",9
"f01076644","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",402
"f01076644","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",248
"f0158950","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",81
"f0158950","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",284
"f0158950","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",295
"f0241858","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-01-01","2021-04-01",363
"f0241858","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-04-01","2021-07-01",253
"f0241858","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-10-01","2022-01-01",146
"f01193462","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-07-01","2021-10-01",200
"f01193462","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-10-01","2022-01-01",376
"f015233","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2020-06-01","2021-01-01",91
"f015233","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",190
"f015233","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",123
"f015233","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",167
"f015233","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-10-01","2022-01-01",229
"f082635","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2020-06-01","2021-01-01",129
"f082635","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",169
"f082635","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",127
"f082635","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",220
"f082635","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",495
"f0422229","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-01-01","2021-04-01",129
"f0422229","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-04-01","2021-07-01",199
"f0422229","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-07-01","2021-10-01",302
"f0422229","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-10-01","2022-01-01",141
"f01214415","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",240
"f01214415","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",389
"f01024569","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",21
"f01024569","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",315
"f01024569","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",373
"f023853","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2020-06-01","2021-01-01",525
"f023853","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-01-01","2021-04-01",146
"f023853","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-04-01","2021-07-01",155
"f023853","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-07-01","2021-10-01",196
"f023853","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-10-01","2022-01-01",180
"f0145162","[""AS-JP""]","Asia - Japan","2021-01-01","2021-04-01",15
"f0145162","[""AS-JP""]","Asia - Japan","2021-04-01","2021-07-01",190
"f0145162","[""AS-JP""]","Asia - Japan","2021-07-01","2021-10-01",348
"f0145162","[""AS-JP""]","Asia - Japan","2021-10-01","2022-01-01",158
"f0158142","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",141
"f0158142","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",120
"f0158142","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",330
"f01122640","[""AS-CN-SOUTHWEST-GZ""]","Asia - Mainland China - Southwest - Guizhou","2021-07-01","2021-10-01",430
